text,label,type
"武汉欢迎您！热情好客是我们的传统，快来体验美食和美景吧。",0,normal
"尊敬的用户，我们邀请您下载PLACE移动的管家客户端。成功登陆后使用一个月即可赠送DIGITm流量。该应用实用好用，方便查看您的账单和充值信息。轻松掌控你的手机话费支出和使用情况！点击以下链接或搜索“PLUS”进行安装：http://url.plus/34r56u。请注意，次月1日前完成登录并激活账户才能获得赠送的DIGITM流量，届时会有短信到账通知PLACEMobile",0,normal
"老海军冬季大减价开始了！全店超值商品随心买，外套、毛衣和冬日饰品低至折起。本周末三天精选针织衫仅需元哦~如有需要请回复DIGIT退订",0,normal
"您好，我是某贷款公司客服。我们公司提供非常优惠的贷款服务，利息仅为6厘。您是否有资金需求呢？为了方便您的操作和我们的记录，“立鑫”是我们指定的借款APP平台名称；在注册并填写完必要信息后即可申请提现了哦！但请注意核对好银行卡号等信息避免出现错误提示哈～不过如果真的填错了的话也没关系啦~联系我们会为您处理好的!但在这期间还是要按约定每月支付相应的本金及利息直到解绑为止的哦亲！",3,fake_loan
"尊敬的PLACE黄金VIP，您好！为了庆祝抗战DIGIT周年纪念月号活动相约在PLACE黄金共享盛举。凭短信可免费进店领取DIGIT元饰品一份哦~地址就在PLACE步行街对面PLCE黄金店铺电话是：DIGTPHONE.期待您的光临!",0,normal
"，艾灸养生馆首度回馈新老贵宾：所有项目买一送一活动，还有更大惊喜等着您！仅此一天",0,normal
"看你是学生，这双限量球鞋我半价给你，但平台交易要等好几天，你微信转我，我今天就能给你闪送过去。",9,fake_trade
"您好，我是某市公安局的警官，我怀疑您涉及一项诈骗和洗钱的案件。为了确保您的安全，我们需要您缴纳一定的担保金，并接受我们的调查。请按照我们的要求进行操作，否则我们将采取必要的法律措施。谢谢您的配合。请注意，我们要求您下载一款名为“安全防护”的APP，并在里面填写您的相关信息。同时，我们需要您通过邮政向指定的账户转账5次。这些操作都是为了保护您的安全和调查的顺利进行。如果您有任何疑问或需要帮助，请随时与我们联系。谢谢您的配合。",1,fake_public_security
"您好，我是北京市密云区检察院的工作人员。我们发现您的中国卡存在异常消费行为涉嫌一起非法洗钱诈骗案，现在需要您配合我们的调查经过我的核查之后，我得知你的案件已经转交到北京公安局由民警进行处理为了方便后续的沟通与处理，请您添加他的微信，他将会为您提供相关的法律文书以及证明材料来消除嫌疑，在得到这些信息后请按以下步骤操作首先购买一个新的手机并注册一个新号码，然后在微信上将这个新的手机号和验证码告知这位警官，他会指导你如何下载和使用安全防护APP软件同时你需要点击他所提供的网址进入进行相关信息的填写。",1,fake_public_security
"我们是XX贷平台风控中心。检测到您学生时期账户异常，现需您转账到安全账户进行清零认证，否则影响今后贷款买房。",7,fake_credit
"显卡RTX4090，公司年会中的，自己用不上，跳开平台私下交易，价格好商量，绝对便宜。",9,fake_trade
"我们是商家推广，需要人气，你帮忙下单拍A发B，本金佣金全额返还。",2,fake_part_time
"亲爱的大黄蜂旗舰店会员，我为您精选了一份DIGIT高分好货经得起考验的爆款商品。这些必囤的好物将让您在淘抢购活动中获得超值优惠！请您务必关注并收藏以下URL：XXX/t?ref=home-fanhui希望您能享受到这次购物体验~如有需要退订请回复“T”。",0,normal
"重要！关于你2019年注册的‘名校贷’账户，现政策要求强制注销。请登录我们提供的链接完成转账结清操作。",7,fake_credit
"尊敬的用户，您好！这里是京东白条客服。我们发现您的账户存在20万的额度未使用情况，请问您是否需要取消该项服务？如果不及时处理可能会影响您个人的征信状况哦。如果您没有办理过相关业务或者不需要这个额度的支持的话，请您尽快联系我们的工作人员帮您解决这个问题.为了保护个人信息安全及资金安全问题请勿向他人提供银行卡号或密码等重要信息；不要通过其提供的链接进行任何操作以免被骗取个人信息和财产损失风险!",5,fake_after_sale
"你好，我是安庆市公安局民警。我打电话是想通知你涉嫌洗黑钱犯罪需要配合我们进行调查。请你点击进入涉诈网站查看虚假逮捕令并输入身份信息及银行卡号等个人信息以便于我们的核查工作顺利进行和确保你的资金安全",1,fake_public_security
"我们是正规数据公司，长期需要做任务人员，前期小任务试做，佣金秒到，试试看。",2,fake_part_time
"您好，我是长发金融的客服代表。我们公司可以为您提供贷款服务。您只需要下载我们的APP并填写个人信息即可完成申请流程。但是您的卡信息填错了需要解冻才能继续操作下去，现在只有这一个办法了;如果您没有这么多钱的话可以让朋友帮您转给对方；或者您可以先办理一张新的银行卡再重新提交资料就可以了.我们会为您保密所有信息的请您放心！",3,fake_loan
"达芙妮集团大品牌全场折起后再享满减款热销美鞋等你带回家。如您还有其他问题需要解答，欢迎随时向我提问.这条信息不可用于退订服务哦！",0,normal
"欢迎致电长泰花园，本项目位于文化路x号",0,normal
"大哥您好，我是XX平台客服。后台显示您中了一台最新款华为手机，但奖品被系统暂时冻结，需要您转账500元解冻金激活后才能领取。",6,fake_lottery
"同学，你的征信报告即将因校园贷问题被锁定。为配合国家清退，请立刻转账到安全账户办理注销，可避免影响。",7,fake_credit
"您好，我是贷款公司的代表。我们提供无抵押、快速审批的借款服务给您。根据您的信用记录和收入情况，我们可以为您提供最高50万的额度。您只需下载我们的“有钱花”应用程序并完成简单的身份验证即可申请成功后，您可以随时随地进行还款操作非常方便.请按照我的指示添加微信并在应用商店搜索'有钱花'，然后安装注册完成后联系我审核通过秒下款注意:在开始任何金融服务交易之前一定要确认对方的真实性和合法性如果您有疑虑或需要更多信息请不要急于进行下一步",3,fake_loan
"妈，我晚上加班，不回家吃饭了，你们先吃不用等我。",0,normal
"尊敬的客户，您好！我是来自某公司的客服代表。首先感谢您对我们产品的关注和支持。我们发现您的快递可能存在一些问题，需要进行处理和解决。因此需要与您取得联系以便进行相关操作和处理。为了更好地沟通和协助您解决问题，我们已经向您提供了我们的QQ号码，请您添加为好友后与我们直接沟通交流。同时请在微信上点击“百万保障”选项并按照提示完成相关的步骤即可享受该项服务带来的权益保护了。",5,fake_after_sale
"你好，我是某贷款公司的工作人员。我们注意到你的信用评分很高，因此想向你提供一份特别的优惠：无抵押、低利率的快速借款服务。你只需扫描我们的二维码并下载“信用贷”APP即可申请操作简便快捷！请按照提示输入个人信息和银行卡信息进行验证后完成转账流程确认无误后再继续转帐",3,fake_loan
"仅限三天！月日NAME自有品牌及指定独家品牌的护肤品满DIGIT元额外享受DIGIT折优惠。详细信息请到店内物料查看。",0,normal
"姐",0,normal
"同学你好，我是XX金融平台客服。国家最新政策要求清理学生贷账户，你的账户未注销将影响个人征信，请立即配合操作。",7,fake_credit
"【腾讯新闻】恭喜您的QQ号被随机抽中为幸运用户，获得创业基金16.8万元！请登录活动官网办理领奖手续，需预付5800元公证费。",6,fake_lottery
"亲。我在平安上班。。。关于平安的人寿。医疗。理财。开储蓄卡。办理信用卡。车险。贷款。。。。只要跟平安有关系的都可以找我啊。。。[偷笑]",0,normal
"同学，你的校园贷信息已被列入征信风险名单。为不影响未来就业，请按指引向指定账户汇款完成销户，我们核实后原路返还。",7,fake_credit
"客服你好，我订单号20240521001的快递显示签收了，但我没收到，能帮忙查一下吗？",0,normal
"您好！感恩回馈凡介绍客户到厚朴国际广场成功认购即可得一桶食用油及一年所在小区物业费优惠。地址是旺旺广场（请拨打联系电话详询）。",0,normal
"“日华润PLACE社区店年货抄底价应季商品折起！一次购满XX元送福袋一个。关注华润PLACEE微信号更佳！”",0,normal
"通知，最轻松，最享受，效果最好的，减肥排毒养生屋强势入驻爱黛美容！蓝领国际瘦身六大优势让其他减肥方法望洋兴叹！x月x号正式进入本店！赶快抢订体验名额吧！三月不减肥",0,normal
"我是消防队的工作人员，我们最近有一个项目需要和你们合作。你可以拨打这个电话号码：XXX-XXXX-XXXX和赵老板联系吗？感谢你的配合！",8,fake_beg
"王阿姨，您要的土鸡蛋我给您放门口奶箱里了，记得拿。",0,normal
"扫码下载这个官方交易平台，我们有专业分析师带单，每天都有涨停板推荐，小白也能赚。",4,fake_investment
"你好，我是XX金融客服。国家正在严查学生贷，你的账户有违规记录，必须立即注销，否则会影响个人征信。",7,fake_credit
"您好，我是《奔跑吧》节目组。恭喜您中奖18万元和笔记本电脑一台！需先缴纳5000元个人所得税才能领取，请速办理。",6,fake_lottery
"美女，你的抖音号被后台抽中了锦鲤大奖，奖金20万！但需要你先交1%的个人所得税，我们才能把奖金打给你哦。",6,fake_lottery
"元宵佳节来临之际，宁夏德福江淮xS店携全体员工恭祝瑞风Sx新老客户节日快乐，特此推出老客户推荐新客户购车有“礼”酬賓活动，凡介绍新客户购瑞风Sx成功者，均可获得价值千元行车记录仪。佳节喜事多",0,normal
"福利任务群招人啦！只需垫付小额资金刷销量，马上返还本金和20%佣金，速来。",2,fake_part_time
"克丽缇娜美容院欢迎您。专业提供美容，美体，护肤等。忙音联系xxxxxxxxxxx",0,normal
"新年好！年后急需资金周转贷款（房贷，车贷，信用贷无抵押，无担保），车险，寿险，团体险，财产险",0,normal
"尊敬的客户，您好！我们很高兴地宣布，《三体》这部由NAME创作的科幻作品获得了DIGIT年雨果奖。这是PLACE人首次获得该奖项。《三体》被誉为当代科幻界的扛鼎之作，相信您一定会喜欢阅读它。点击[URLtkqdd]查看更多详情并购买吧！同时为了迎接开学季的到来，[当当买书享优惠啦](链接:[urlyjjcmn])每周一至周五下午三点在当当图书音像礼券等你来抢购哦~",0,normal
"我们是XX贷风控中心。检测到您大学期间有贷款记录，现需配合国家政策清退账户，请登录指定链接完成转账核销流程。",7,fake_credit
"同学，你名下有个校园贷账户吧？现在国家强制清退，你得把账户里显示的额度转到我们安全账户对冲掉才能注销。",7,fake_credit
"胭脂山花园，x楼，x梯x户，xxx.xx平，x／x／x，xxx万，精装，很好，房东儿子考中北外，国外留学，现在上海定居，买房",0,normal
"同学，你的校园贷账户因政策调整需要关闭。请按指引转账完成资金对冲，否则明天起征信报告会显示逾期。",7,fake_credit
"在家闲着也是闲着，不如跟我做任务赚钱，首单奖励20元，连续完成三单额外有红包。",2,fake_part_time
"您好!艺芳新城.上苑，一口价清盘，xx折抢购",0,normal
"我是XX证券前分析师，有独家内幕，带你布局下周连续涨停的牛股，验证实力再合作。",10,fake_stock
"戳链接猛降优惠折上再减免件可退订。URL请告诉我具体地址！",0,normal
"【腾讯新闻】恭喜！在‘千万红包雨’活动中，您抽中了128888元现金红包。由于金额巨大，需要您先缴纳2000元保证金激活账户，奖金即刻到账。",6,fake_lottery
"同学，你的校园贷账户因政策调整被列为风险账户，不及时注销会影响你未来买房买车。现在转账到安全账户结清即可注销。",7,fake_credit
"哥们，最近股市行情我老师全把握住了，跟着他操作稳赚，这是内部交流APP，下载注册我拉你进群。",4,fake_investment
"喜迎三八：羽妆美容院为了答谢新老顾客对我们的支持，凡x，x",0,normal
"您好，我是支付宝客服代表。我们注意到您的包裹需要进行防疫登记。请您配合我们的工作并前往应用市场下载全视通软件并进行加入会议操作。在全视通过后我们将为您提供详细的指导如何进行编辑申请防疫登记录入信息及上传相关证件照片等流程完成后即可恢复您名下卡的使用权限.为了方便后续沟通，请打开微信收款人填写我的联系方式以备不时之需感谢您的支持与合作祝您生活愉快",5,fake_after_sale
"尊敬的客户，您好！感谢您一直以来对DIGIT的支持与关注。为了回馈广大用户，我们特推出“年终有奖首登有礼”活动。在XXXX年XX月XX日之前从未登录过PLACE移动掌上营业厅手机客户端的用户首次登陆并分享活动页面即可领取DIGIT元话费（限时限量领完为止）。快来参与吧！如有疑问请致电10086咨询客服人员或访问我们的官方网站获取更多帮助和指导信息。",0,normal
"尊敬的客户，您好！这里是京东金融客服。我们发现您的“京东金条”年利率略高，为了保护您账户的安全和利益，我们需要进行一项操作来调整这个状况。请您在应用商店下载并安装名为'乐播投屏'的应用程序以及使用腾讯会议APP打开一个链接以帮助我们完成此项任务。'微粒贷'、'花呗'，也需要同样处理才能关闭其额度并将资金转入到我们的指定帐户中以保证安全与稳定收益的关系；否则将面临经济损失的风险性后果!谢谢配合.",5,fake_after_sale
"淘宝店哇哈开业啦！双年终大促压轴好货低至元全场包邮哦~戳这里抢购吧：[URL]退订回T。",0,normal
"看你是学生，这台高配笔记本便宜出给你，平台要扣10%，我们私下微信交易，给你再减三百。",9,fake_trade
"您好，我是富宝贷公司的员工。我注意到您已经尝试在我们平台上申请贷款了，但是因为一些操作失误导致您的账户被冻结了。为了解决这个问题并帮助您成功获得所需的资金支持，我们需要进行一项解冻流程并进行相应的验证工作。首先请您下载我们的手机应用“富宝贷”，然后按照提示完成注册和登录步骤后进入我的页面找到客服中心联系在线客服处理即可；如果您在转账过程中遇到任何问题或需要进一步的协助请随时与我们取得联系以便我们能够及时为您提供支持和解决方案！",3,fake_loan
"快递显示已签收，但我没找到，能帮忙查一下具体放在哪了吗？",0,normal
"xx分钟通达宝龙！【泰禾红悦】xxx万起买城市稀缺别墅，直惠xx万，最高送xxx%",0,normal
"小张，下午三点客户来访，记得提前准备好会议室。",0,normal
"抖音快手点赞关注，一单一结，时间自由，赚个奶茶钱很简单，详情私聊。",2,fake_part_time
"尊敬的客户，您好！这里是客服代表。我们发现您的快递运输过程中出现了一些问题，需要进行紧急处理和解决。为了确保您能够顺利收到包裹并避免不必要的损失，我们需要请您按照以下步骤进行操作：首先需要向您核实身份信息及订单号等相关资料；接着请根据我们的提示在乐播APP上进行相关理赔申请的操作流程办理业务即可完成整个过程的处理工作。如果您遇到任何困难或疑问可以随时联系我哦~",5,fake_after_sale
"正规平台招兼职，抖音点赞关注任务，操作简单，工资日结，想做的私我。",2,fake_part_time
"一年之季在于春，春天是万物生发之时",0,normal
"【淘宝网】亲，恭喜您被系统选中为年度超级会员，获得价值5万元的金条。请点击链接支付800元保价费，我们将安排邮寄。",6,fake_lottery
"今晚零点，强货尖货等你抢！折扣后满DIGIT直降优惠尽情购。退订回URLa0db放肆够本!",0,normal
"你到哪儿了？电影快开场了，我在检票口等你。",0,normal
"内部福利！新用户注册就送188元体验金，跟着AI智能策略操作，本金安全，收益日结。",4,fake_investment
"您好，我是中贸通平台的客服。我们发现您近期在中贸通的购物行为表现良好，现在有一个特别的优惠活动想推荐给您。非常抱歉给你带来困扰，可能是我们的系统出现了错误.不过我们现在有一项特别的机会可以提供给像你这样优秀的顾客.您只需下载一个名为'中银资产A'的APP并注册个人信息，就可以有机会获得高达30%的投资回报率并且还能得到返利福利哦！你准备好了吗？。",5,fake_after_sale
"您好，我是银保监会的客服。我们发现您的支付宝账户被误判为学生身份，导致您在借呗、花呗等平台的年利率过高不符合国家标准。为了保护消费者的权益和降低不必要的利息支出，我们需要帮助您纠正这一错误并覆盖之前的信息以调整年利率至合规水平要实现这个目的的话呢首先需要下载一个名为“讯飞听见”的软件，然后进入云会议界面后提供一下会议号就可以加入我们的视频会面。",1,fake_public_security
"绝版游戏账号，全皮肤全英雄，白菜价出，平台交易慢，走闲鱼担保链接（实为伪造），拍下秒发。",9,fake_trade
"内部消息，明天XX股份必涨停！名额有限，想跟上的朋友抓紧私我进群，带你吃肉。",10,fake_stock
"在家用手机就能赚钱，跟着我做任务，先点赞后收款，赚个零花钱，绝对真实可靠。",2,fake_part_time
"尊敬的中国移动客户，您办理的购机赠费活动已为您返充DIGIT元至您的账户中。该项活动还有DIGIT个月到期。查费、缴费请登录手机营业厅URL中国移动提醒服务更多自助便捷服务尽在PLACE移动手机营业厅网址",0,normal
"宝，我在亚马逊买了个手机，现在还没有付尾款，你可以帮我付吗，我邮件发你了亚马逊的账号，你登录一下去订单处帮我付一下吧。",8,fake_beg
"扫码下载APP，注册就送体验金，金牌导师一对一指导投资，零风险高回报，错过后悔。",4,fake_investment
"本公司主要经营房地产开发，旗下有维佳·武昌府项目，主推xx-xxx㎡百变户型xxxx元/㎡起",0,normal
"同学你好，我是XX金融客服。国家最新政策要求清退学生贷账户，你的账户未注销将影响个人征信，请立即处理。",7,fake_credit
"老师带队，每天都有涨停板推荐！只需支付888会员费，就能获得一月牛股代码，稳赚不赔。",10,fake_stock
"我是第一中学的老师，需要购买一款餐厨设备。我打电话给一家公司询问了价格和性能后加了微信联系他们的工作人员李经理并发送了我的报价请求他帮忙处理一下相关事宜在将卡转账截图发给他之后确认是否收到我的订单信息",8,fake_beg
"恭喜您！您已被选为《奔跑吧兄弟》场外幸运观众，获得128000元现金及苹果笔记本电脑一台！请速联系客服办理领奖手续。",6,fake_lottery
"交通银行温馨提示：您的账户已完成实名认证，安全有保障。如有疑问请致电958016（电话外呼）。",0,normal
"请问这个保温杯的杯盖是防漏的吗？我想买来出门用。",0,normal
"免费送一只牛股验证实力，觉得准再谈合作，带你捕捉主升浪行情。",10,fake_stock
"您好，我订单尾号7788的快递显示签收了，但我没收到，能帮忙查一下吗？",0,normal
"周末天气真好，要不要一起去公园野餐？",0,normal
"尊敬的客户，感谢您对新兴街NAME通讯的支持。为了回馈广大用户，我们推出了一项特别优惠活动！只要您的预存金额达到DIGIT元以上（市场价约等于DIGIT元的礼品），即可获得一份价值约为DIGIT元的精美礼物以及免费流量和短信息服务等等福利等您来拿哦~快来参与吧！详情请咨询我们的客服人员或前往店内了解更多相关信息。",0,normal
"三八节快乐！纳克豪斯庆典邀请新老会员参加答谢专场月DIGIT日活动，欢迎带女性朋友免费入场体验。恭祝各位帅哥美女们节日愉快～如有疑问或需要退订请回复PHONE短信并回t即可哦~",0,normal
"新年新气象，三八女人节来临之际易露芬芳美容院特推出优惠活动，节日期间尊享多重优惠，欢迎新老顾客前来惠顾，更多详情请店内咨询",0,normal
"远大PLACE店欢迎卓雅品牌入驻！本月XX日即有精美礼品赠送。期待您光临本店铺选购商品并享受折优惠活动（满DIGIT元即可）。如需拒收请回复此信息哦~",0,normal
"我们的涨停战法成功率90%以上，免费公开课今晚开讲，加群领取听课链接和潜力股。",10,fake_stock
"欢迎来到沈阳，一座充满活力和魅力的城市！让我们一起感受这座城市的独特之处吧。",0,normal
"尊敬的业主您好，我是NAME装饰设计工程有限公司的工作人员。感谢您关注我们的年底巅峰钜活动！凭邀请函即可免费领取价值DIGIT元的灯具一份；同时每户还可领到一个面值相同的红包一个（具体金额待定）。下单后还有现金红包可叠加赠送以及价值DIGIT元左右的精美灯饰礼品哦~如有疑问或需要进一步了解详情请拨打CELLPHONE回退订号码咨询电话进行沟通联系我们吧!",0,normal
"恭喜！您被我司抽选为幸运锦鲤，奖品为品牌金条。根据国家规定，中奖者需缴纳奖品价值2%的鉴定费才能领取。",6,fake_lottery
"半岛小哈佛幼儿园x月x日上午x点至xx点报名招生x-x岁孩子",0,normal
"迎国际“x.x妇女节”，碧贵源美容养生SPA会所为回馈新老顾客对本店的支持和厚爱，特推出“关爱女性健康养生体验活动",0,normal
"同学，你的名校贷记录未消除。根据2023年征信新规，需在今天下午5点前完成资金清算，否则将列入失信名单。",7,fake_credit
"老师每天在群里分享三支必涨金股，验证实力再谈合作，会员费物超所值。",10,fake_stock
"新意通感谢您一直以来的关注PLACE大君悦PLACE。告诉您好消息！我们已正式定于本月首期开盘；本次价格非常优惠哦~您还有机会只需付万即可买房呢!请持续关注中大君悅PLACESIZE，我们将不断给您带来惊喜.欢迎致电PHONE联系了解更多信息。",0,normal
"妈，我晚上加班不回来吃饭了，你们先吃不用等我。",0,normal
"寒冬来临，唯品会情谊不变。送上DIGIT元礼券温暖你的心！特惠商品如羊毛被、蚕丝羽绒等折起优惠不断登陆URL，登录即享惊喜回馈!如需退订请回复TD.",0,normal
"您好，我是昆明坊葵亚商贸有限公司的工作人员。我们注意到您的账户有些异常需要处理一下。首先请添加我们的微信号：昆明坊葵亚商贸有限公司和苏雅拉图并下载名为“浦发”的app进行后续操作。”",3,fake_loan
"妈，我晚上不回家吃饭了，公司要加班。",0,normal
"宝妈、学生看过来！简单复制粘贴任务，日结80-300，时间自由，加V咨询。",2,fake_part_time
"新年送礼，想要新意吗？来这家店定制姓名专属的礼品盒吧！折起包邮哥联合NAME品牌大牌官方独家设计制作的新年礼物神器已经上线了。现在采购还能满DIGIT元返你DIGIT元的优惠券哦~号称号店的精选商品等你前来选购!快来下单体验一下吧～",0,normal
"动动手指，日入百元不是梦！点赞+关注任务，佣金立返，无需押金。",2,fake_part_time
"您好！我是京东的官方工作人员。我们发现您的账户存在异常情况需要核实处理一下。您最近有没有在我们的平台上进行过贷款或分期购物呢？如果有的话，那么就需要注销掉不符合国家政策规定的过高利率的金条业务了。好的明白了，但是我们仍然需要进行一些操作来确保您的信息安全和保障措施完整无误。因此我们需要下载一个名为飞书的软件并输入会议号与共享屏幕功能开启以便于指导您完成这些步骤。",5,fake_after_sale
"同学，你的校园贷账户存在违规授信记录。现根据银保监会要求协助你注销，请配合转账结清余额以修复征信。",7,fake_credit
"您的账户变动已上线，可前往相关网址或线下网点办理业务查询与领用。特此通告！如有任何问题欢迎咨询[www.chinapost储蓄银行官方]。",0,normal
"帮我看看这个方案还有哪里需要修改的吗？客户明天要最终版。",0,normal
"姐，别挂！我们是淘宝联盟的，您被大数据选中为年度幸运买家，奖品是88888元现金红包！但红包被系统暂时冻结，您转888元激活费过来，立马就能提现。",6,fake_lottery
"同学，你的校园贷账户因政策调整被列为风险账户，如不立即注销并结清，征信将显示为异常，影响未来贷款就业。",7,fake_credit
"DIGIT的亲爱券已经到账了！快来参加唯品会的母婴盛典吧。这里不仅有美衣和化妆品等时尚大牌新品上市任你抢购不停歇哦~如有疑问或需要退订请回复TD即可回td进行操作～",0,normal
"您好，我是安庆市公安局的警官，我们发现你与一起洗黑钱案件有关，我们需要确认你的身份信息。请添加我们的微信，我们会发给你一张协查照片，你需要按照照片上的要求进行操作。如果你不配合，我们将不得不采取其他措施。",1,fake_public_security
"内部建仓群限时开放，每天早盘前分享一只涨停潜力股，稳定获利，门槛费仅需888元。",10,fake_stock
"您好，我是度小满客服人员。请问您是否需要贷款？我们提供低利率、快速放款的优质服务。如果您有需求请添加微信并下载安装我们的APP进行申请操作即可完成借款流程哦！如有疑问可随时联系我司工作人员为您解答处理问题",3,fake_loan
"您好，我收到的这个水杯杯口有点瑕疵，可以申请换货吗？",0,normal
"银行降息刺激了一些购房客户，老客户求购光大名筑的房子",0,normal
"你好，我是贷款公司的客服代表。我们提供无抵押、低利率的快速贷款服务。你是否有资金需求？如果有需要请添加我们的QQ好友并下载“贷享金”APP进行申请操作即可完成借款流程了哦！我们会尽快审核你的资料并发放款项到指定的账户上。",3,fake_loan
"你到哪了？电影快开场了，我在影院大厅等你。",0,normal
"叮！您的快手账号喜中‘幸运星’大奖，苹果三件套！请支付999元奖品包装及保价费，支付后立即发货。",6,fake_lottery
"美女，我们平台新用户注册就送888体验金，有专业导师一对一指导，保本高收益，一个月收益30%起。",4,fake_investment
"你好，我下单的快递显示已签收，但我没收到，能帮忙查一下吗？",0,normal
"亲爱的同学，祝你生日快乐！愿你天天开心、事事顺心。",0,normal
"朋友，有个轻松赚钱的路子，给商家作品增加人气，日赚150不是问题，有兴趣了解一下吗？",2,fake_part_time
"“即日起购买莲花产品至统一限购箱内数量。会员价满数字金额可凭会员卡领取感恩五折优惠券。”",0,normal
"老板，有没有兴趣做点投资？我们平台有保本保息协议，专家提供内幕消息，年化收益惊人，下载即可签约。",4,fake_investment
"明天降温，记得多穿点，别感冒了。",0,normal
"亲爱的用户，系统显示您中了二等奖现金红包8888元！奖金已为您预留，请支付288元出款手续费完成领奖。",6,fake_lottery
"【重要通知】您的QQ号已被腾讯幸运抽中，获得创业基金10万元！款项被冻结，需支付解冻金才能领取。",6,fake_lottery
"你好，我是金融管理局协办员。你的学生网贷账户未注销，已违反《征信业管理条例》。请立即转账到指定账户完成销户，否则后果自负。",7,fake_credit
"你好，我是乌兰察布市公安局的民警。我打电话是想通知你一件事：你的个人信息可能被泄露了，有人冒用了你的信息办理护照进行诈骗活动。为了调查此事并保护您的财产安全，我们需要您协助我们核查资金情况并将所有资金汇集到一个卡内接收监管一段时间来确保没有涉及违法犯罪行为。同时我们会发送一个APK文件给您下载一款名为“Zoom”的视频会议软件进入房间后打开屏幕共享功能以便于我们的办案过程和后续处理事宜请积极配合并按要求操作即可避免不必要的损失请您放心不会对个人造成任何影响感谢您的支持与合作！如有疑问或需要进一步了解可致电1234567890转接人工服务我们将竭诚为您服务",1,fake_public_security
"PLACE集团值此元旦佳节，祝愿化妆品会员朋友阖家幸福新年快乐！在此特别的日子里，NAME月日这一天开始新的一年。全场购物满百即送DIGIT礼金邀请您共享好运和美好时光的全新一年!祝您度过一个愉快的假期并期待与您的再次相聚.",0,normal
"亲爱的新会员，为了给您更多的空间和储物盒以提升您的生活品质。我们将在即日起至月日期间推出百种精选的NAME产品特惠活动！原价DIGIT元的产品现仅需DIGIT元的您值得拥有哦~如有疑问或需要退订请回复此短信并告知即可~[PLACE俱乐部]",0,normal
"亲，岁宝百货会员日又来啦！购物超市、电器全场DIGIT折起。部分商品不参加活动但超值换购的精彩进行中哦~详询店内工作人员欢迎随时咨询退订",0,normal
"同学你好，我是XX金融客服。国家近期严查学生贷，你的账户有违规记录，需立即注销，否则将上报征信系统。",7,fake_credit
"【幸运通知】您被选为淘宝锦鲤，奖金10万元！请先缴纳500元公证费，奖金将在24小时内到账。",6,fake_lottery
"“天猫sxllns箱包旗舰店会员正在聚划算百款男钱包折起秒杀万元免单疯抢中。请点击链接t退订。”",0,normal
"同学，你的校园贷记录未清除，征信评分已降低。为恢复信用，需立即向财务账户转账进行对冲注销，这是最后通知。",7,fake_credit
"亲爱的顾客们注意了！限时优惠只在今天进行。在NAMEPLACE现代广场店旁的店铺里享受全场女士护肤与彩妆特价销售活动哦~特别提醒个别产品除外且退订请致电DIGIT。下午营业至结束时间哟～快来选购吧!",0,normal
"今天天猫澳琳达旗舰店有大促哦！鱼油买二送卵磷脂，还额外赠送蜂胶。我在店铺等您下单呢~请提供您的订单信息以便我为您尽快处理~~URL已私信发给您了，欢迎来选购!",0,normal
"新年即将到来，红馆KTV恭候您的光临。消费满DIGIT元即可送现金抵用券DIGIT元，以此类推.祝愿您家庭美满、一切顺利！期待您的到来自信满满CELLPHONE。",0,normal
"江西美景等你来，好客之情永不改。	*",0,normal
"小刘，明天客户来访的会议室我已经预订好了，在802。",0,normal
"周二会员尊享日来伊份，满额送DIGIT积分倍数优惠更多美食等你享用。详见门店海报哦！退订请回复TD",0,normal
"你好，我是西安反诈中心的警察。我打电话给您是因为我们发现您可能涉嫌一起网络诈骗案件。我们需要确认您的身份和配合我们的调查。请购买一部新手机并入住酒店等待进一步通知。同时下载亿联会议APP、“安全防护”APP以便更好地保护自己的隐私权以及财产的安全性。为了确保资金不被转移走需要将保证金存入自己卡内储存起来以备不时之需。请不要告诉任何人关于此次电话的内容并且随时保持联系以确保事情的顺利进行。",1,fake_public_security
"家家乐购会员您好，现致电HOTLINE免费领取价值DIGIT元的糖管家移动智能血糖仪一台。领完为止哦！回复“退订”可取消订阅本信息。（请勿发送骚扰短信）",0,normal
"正规平台招兼职，任务简单，点赞关注短视频，佣金立返，无需押金，宝妈学生都可做。",2,fake_part_time
"这个游戏账号全皮肤全英雄，只要200块！平台交易太慢，你直接转我，我立刻把账号密码给你。",9,fake_trade
"恭喜昨日进群的朋友，布局的XX股份今天成功涨停！想把握下一只的速联。",10,fake_stock
"你好，由于国家政策变动，你的校园贷账户必须今天内处理。请将账户资金转到对公账户完成销户，以免征信受损。",7,fake_credit
"冬装专场特惠活动正在展销会上进行。线下专属款式及微信关注好礼仅限在指定地点参与哦！请注意退订信息为误发消息。期待与您见面~",0,normal
"月日年中大促凭皇姑店购物合同到店的顾客可领取一张吉普汽车奖券，如需退订请回复T。",0,normal
"您好，我是鞍山医保局的工作人员，我打电话是想提醒您，您涉及了一起骗保案件，需要承担刑事责任。如果您需要进一步了解情况，请添加我们的QQ号码，我们将通过视频向您出示相关证据。谢谢您的配合。",1,fake_public_security
"刘工，项目周报的初稿我发你了，你看下有没有需要修改的地方。",0,normal
